nama_workcenter,nama_detail,nama_dept,nomor_wo_repair,level_wo,level_urgency,estimasi,Requestor,status_wo,waktu_kerusakan_mesin,waktu_pengajuan_servis,nama_kerusakan,deskripsi_bebas,jenis_failure,penyebab_masalah,penyelesaian,saran,waktu_mulai,waktu_selesai,catatan_perlu_pmt,catatan,waktu_reject_wo,ditolak_oleh
Fillpack B,Konveyor KVY1030,PRB,AC1904-0031,menghambat,High,3 Hari,Hendi Hariyadi,done,1/22/2019 11:19:00 AM,1/22/2019 11:29:00 AM,modular ke hopack D tidak membuka,mohon di cek ,Pengoperasian tidak normal,sachet nyangkut di rantai flap,"buka cover flap >> cek motor panas >> cek ke bagian dalam ternyata ada sachet menyangkut pada flap >> keluarkan sisa sachet yang menyangkut >> reset >> test, tapi flap buka tutup tidak berfungsi >> cek kembali ternaya sensor flap tidak ngebaca >> setting posisi sensor proximity pada flap >> OK, setting sensor bagian bawah untuk jatuhnya produk >> OK, test run + pantau + tutup kembali cover flap >> OK",-,1/22/2019 11:30:00 AM,1/22/2019 12:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1013,PRB,AC1840-0214,menghambat,High,3 Hari,Pratiknyo,done,10/3/2018 5:41:00 PM,10/3/2018 5:41:00 PM,Trapping,Line 3 trapping,Part rusak,trapping di l3,"cek>> coba jalankan mesin >>terdapat trapping pada produk l3 dan  bocor pada line lainnya >> setting pressan >> cek >> masih trapping pada l3 >> coba setting time dose >> cek > masih bocor >> coba turunkan dose >> cek dan setting timing dose dengan menurunkan sped control >> cek bebrapa kali >> ok >> cek bocor >> ok dampingi op >> ok
",-,10/3/2018 6:15:00 PM,10/3/2018 8:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1018,PRB,AC1917-0163,menghambat,High,3 Hari,Hendi Hariyadi,done,4/25/2019 11:03:00 AM,4/25/2019 11:15:00 AM,strip cutting,baearing strip cutting lepas mohon diperbaiki,Part rusak,-,kendorkan tension >> buka sambungan rantai >> cek gear dan beraing >> rusak >> ganti bearing >> as tension juga rusak >> ganti as >> pasang tension dan gear >> pasang sambungan rantai >> setting tension >> test run >> setting parameter >> pantau >> OK,-,4/25/2019 1:00:00 PM,4/25/2019 3:15:00 PM,,,,
Fillpack B,Konveyor KVY1030,PRB,AC1917-0153,menghambat,High,3 Hari,Teknisi PEA - Fillpack B,done,4/22/2019 10:00:00 PM,4/24/2019 10:42:00 PM,konveyor sering macet ,as roller tidak ok,Part rusak,As roller aus + gear sudah oblag,"coba pasang gear pada as roller conveyor feeder >> test >> gerakan gear oblag dan as kemakan >> lepas gear dan rantai conveyor >> cek, kondisi gear dan as sudah tidak ok ( oblag ) >> bongkar unit conveyor feeder >> lepas roller >> bawa ke bengkel >> cek, spare tidak ada >> untuk sementara conveyor feeder tidak digunakan karena menunggu sparepart direpair oleh supplier",-,4/22/2019 10:15:00 PM,4/23/2019 1:15:00 AM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1843-0136,menghambat,High,3 Hari,Hendi Hariyadi,done,10/24/2018 6:12:00 AM,10/24/2018 6:20:00 AM,pembubutan cup adjust,"mohon bantuan pembubutan /tab cup sdjustment, dan pelumasan (PMO) endang permana",Inspeksi,PMO,greasing sealing jaws dan sealing roller >> lubrikasi rantai >> ok,-,10/24/2018 6:15:00 AM,10/24/2018 6:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1019,PRB,AC1841-0248,menghambat,High,3 Hari,Hendi Hariyadi,done,10/11/2018 8:59:00 AM,10/11/2018 8:59:00 AM,strip cutting eror,"strip cutting eror, minta di ganti",Part rusak,umur pakai pisau,"cek>>  strip cutting tidak motong >> ganti strip cut >> tes ok (op wawan suhandi ) 
",-,10/11/2018 10:15:00 AM,10/11/2018 10:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1013,PRB,AC1843-0137,menghambat,High,3 Hari,Purwanti,done,10/24/2018 6:26:00 AM,10/24/2018 6:26:00 AM,Sealing Jaws Macet,Buser error / jaw macet,Pengoperasian tidak normal,"bearing sealing jaw agak seureut
","lumasi bearing sealer dengan grease dan WD > test > OK
",-,10/24/2018 6:30:00 AM,10/24/2018 7:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1851-0001,menghambat,High,3 Hari,Hendi Hariyadi,done,12/17/2018 6:13:00 AM,12/17/2018 6:22:00 AM,line 6 allucrack,mohon di check ,Part rusak,line 6 bocor,"cek jalan >> terdapat crack pada line 5 dan 6 >> tes bocor >> line 5 bocor >> setting l4 atas >> cek jalan >> tes bocor >> ok >> dampingi op >> ok
",-,12/17/2018 7:30:00 AM,12/17/2018 8:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1019,PRB,AC1901-0028,menghambat,High,3 Hari,Hendi Hariyadi,done,1/3/2019 7:09:00 AM,1/3/2019 7:19:00 AM,Pemotongan dudukan maving head agar hasil print OK ,Mohon di bantu hasil print kurang bawah perlu modif dudukan moving,Part tidak sesuai,kaki printhead terlalu panjang,lepas kaki/dudukan printhead > bawa dudukan ke bengkel > potong dudukan print head dengan gerinda > pasang kembali dudukan print head > test > OK,-,1/3/2019 11:00:00 AM,1/3/2019 12:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1013,PRB,AC1844-0258,menghambat,High,3 Hari,Pratiknyo,done,11/2/2018 5:57:00 PM,11/2/2018 5:58:00 PM,Trapping,Trapping Line 3 & 4,Part hilang,baut adjusment tidak ada,minta baut adjusment>> pasang setting>>ok,-,11/2/2018 6:15:00 PM,11/2/2018 6:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1019,PRB,AC1911-0192,menghambat,High,3 Hari,Hendi Hariyadi,done,3/15/2019 10:32:00 AM,3/15/2019 10:44:00 AM,open here tidak ok,line 5 -6 open here lecet,Part rusak,open here tumpul,test run mesin >> hasil open here tidak OK >> lepas as open here >> bawa ke bengkel >> ganti pisau dengan yang baru >> pasang as ke mesin >> test >> open here terlalu besar >> bawa kembali ke bengkel >> gerinda pisau open here supaya lebih kecil >> pasang kembali >> test run + setting pressan >> OK,-,3/15/2019 11:00:00 AM,3/15/2019 2:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1020,PRB,AC1901-0054,menghambat,High,3 Hari,Hendi Hariyadi,done,1/4/2019 8:43:00 AM,1/4/2019 8:52:00 AM,Ganti bearing tension ,MOhon dibantu ,Part kotor,bearing kotor,bersihkan,-,1/4/2019 9:00:00 AM,1/4/2019 9:15:00 AM,,,,
Fillpack B,Filling 6 Line F6L1013,PRB,AC1905-0084,menghambat,High,3 Hari,Purwanti,done,1/30/2019 8:30:00 PM,1/31/2019 10:16:00 AM,Foto register,Foto register error,Pengoperasian tidak normal,angin untuk film alignment terlalu kecil,"test run >> hasil seal dan cutting lama kelamaan makin naik >> setting angin film alignment, belum OK >> setting bag length dan sachet offset beberapa kali >> masih belum OK >> cek roller film alignment ternyata roller hampir nabrak >> perbesar angin pada regulator hingga 6 bar >> hasil seal dan cutting sudah tidak bergerak naik >> setting sachet offset beberapa kali >> test menggunakan produk >> pantau >> OK",-,1/30/2019 8:30:00 PM,1/30/2019 9:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1902-0032,menghambat,High,3 Hari,Hendi Hariyadi,done,1/8/2019 5:37:00 PM,1/8/2019 5:46:00 PM,roler line 5-6 lecet,mohon di cek dan diperbaiki,Pengoperasian tidak normal,bantalan slitter tidak ok,"cek bagian open here >> ok >> setting pressan rollers, masih belum ok >> setting suhu beberapa kali >> masih belum ok >> coba lepas bagian bantalan slitter line 5-6 >> cek, lecet pada roller sudah tidak ada >> ganti bantalan slitter dan bearing 6001 1 pc >> pasang kembali bantalan slitter >> setting pressan bantalan slitter >> hasil open here line 5-6 dan 3-4 tidak ada sebelah >> setting open here beberapa kali >> test + pantau >> ok
",-,1/8/2019 6:30:00 PM,1/8/2019 8:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1020,PRB,AC1904-0007,menghambat,High,3 Hari,Hendi Hariyadi,done,1/22/2019 8:41:00 AM,1/22/2019 8:51:00 AM,vackum luar sering mati,mohon di cek ,Pengoperasian tidak normal,vacuum kotor,"nyalakan vacuum >> bunyi vacuum agak berat dan lebih keras dari biasanya >> cek koneksi kabel vacuum >> OK, lepas cover, cek motor >> putar kipas motor secara manual, putarannya OK, tetapi bunyi masih agak berat dan motor panas >> dinginkan sebentar >> jalankan kembali >> OK",-,1/22/2019 10:30:00 AM,1/22/2019 11:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1013,PRB,AC1911-0106,menghambat,High,3 Hari,Pratiknyo,done,3/13/2019 7:41:00 PM,3/13/2019 7:41:00 PM,Roller,Roller nggak bisa berputar,Pengoperasian tidak normal,alarm brushless driver error,"test >> terdapat alarm brushless driver error >> coba reset >> masih belum ok >> cek, ternyata terdapat sensor yang tidak membaca >> setting sensor >> test >> pantau >> ok
",-,3/13/2019 8:30:00 PM,3/13/2019 9:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1020,PRB,AC1913-0165,menghambat,High,3 Hari,Hendi Hariyadi,done,3/29/2019 9:08:00 AM,3/29/2019 9:20:00 AM,kain konector tidak kencang,minta klem pipa 2 pcs,Part rusak,-,pasang klem pipa pada vacuum ML O >> OK,-,3/29/2019 11:15:00 AM,3/29/2019 11:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1013,PRB,AC1911-0109,menghambat,High,3 Hari,Purwanti,done,3/14/2019 6:45:00 AM,3/14/2019 6:45:00 AM,Roller,Roller tidak muter,Pengoperasian tidak normal,test mesin >> brushless driver error >> cek ruang mekanik >> ada sensor yang tidak ngebaca >> setting posisi cam >> setting jarak sensor dengan cam >> test run >> OK,-,-,3/14/2019 8:30:00 AM,3/14/2019 9:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1902-0099,menghambat,High,3 Hari,Hendi Hariyadi,done,1/11/2019 7:03:00 PM,1/11/2019 7:16:00 PM,open here line 4-5 ,mohon dicek,Misalignment,"open here tidak pas posisinya
","cek open here > posisi open here tidak pas > geser open here beberapa kali sambil coba test run > pantau > OK
",-,1/11/2019 7:15:00 PM,1/11/2019 8:30:00 PM,,,,
Fillpack B,Table lifter TBL1002,PRB,AC1904-0145,menghambat,High,3 Hari,Hendi Hariyadi,done,1/25/2019 6:57:00 AM,1/25/2019 7:07:00 AM,mohon perbaikan pemasangan swivel,pemasangan 2 unit swivel bekas ke table lifter baru,Pengoperasian tidak normal,pemindahan dudukan roll untuk table lifter,"pembuatan dudukan untuk dudukan roll di table lifter>> pembongkaran dudukan roll pada mesin table lifter yang bekas>> Bor pada dudukan table lifter baru >> pasang dudukan untuk roll film yang bekas ke yang baru >> ok
pembuatan dudukan untuk dudukan roll di table lifter>> pembongkaran dudukan roll pada mesin table lifter yang bekas>> Bor pada dudukan table lifter baru >> pasang dudukan untuk roll film yang bekas ke yang baru >> ok >> lanjut 1 unit table lifter lagi >>  pembongkaran dudukan roll pada mesin table lifter yang bekas>> Bor pada dudukan table lifter baru >> pasang dudukan untuk roll film yang bekas ke yang baru >> ok
pembuatan dudukan untuk dudukan roll di table lifter>> pembongkaran dudukan roll pada mesin table lifter yang bekas>> Bor pada dudukan table lifter baru >> pasang dudukan untuk roll film yang bekas ke yang baru >> ok",-,1/25/2019 1:00:00 PM,1/25/2019 4:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1020,PRB,AC1915-0031,menghambat,High,3 Hari,Hendi Hariyadi,done,4/10/2019 11:08:00 AM,4/10/2019 11:21:00 AM,temp roler eror ,mohon di cek ,Part rusak,kabel thermouple rusak di ujung,ganti heater >> wiring ulang >> test run >> suhu ok,-,4/10/2019 12:00:00 PM,4/10/2019 2:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1904-0143,menghambat,High,3 Hari,Hendi Hariyadi,done,1/25/2019 6:23:00 AM,1/25/2019 6:33:00 AM,pisau open here 5&6 tumpul,mohon di ganti ,Part rusak,pisau open here sudah tumpul,"test run mesin >> open here line 5-6 tidak adaan sebelah >> lepas pisau open here 1 pc >> ganti dengan yang baru >> pasang pada mesin, setting dengan menambahkan plat sim >> test run + pantau >> OK",-,1/25/2019 6:30:00 AM,1/25/2019 7:30:00 AM,,,,
Fillpack B,Filling Bag FLB1001,PRB,AC1906-0182,menghambat,High,3 Hari,Purwanti,done,2/11/2019 7:29:00 AM,2/11/2019 7:29:00 AM,moving head,Moving macet dan minta greasing,Pengoperasian tidak normal,moving head macet,matikan moving head >> setting sensor >> nyalakan kembali >> test >> pantau >> ok,-,2/11/2019 8:30:00 AM,2/11/2019 9:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1014,PRB,AC1843-0103,menghambat,High,3 Hari,Pratiknyo,done,10/22/2018 6:50:00 PM,10/22/2018 6:50:00 PM,open here,Open here terlalu dalam,Part rusak,kuningan penahan bearing rusak,"cek, posisi open here tidak ok >> setting posisi open here >> test >> hasil slitter line 1 ngeriut >> cek , kuningan untuk bearing rusak >> cek spare di store, tidak ada >> ganti menggunakan bearing 6202 1 pc >> pasang pada mesin >> test >> hasil slitter sudah ok tetapi kurang geser >> setting posisi slitter, ok >> hasil open here line 5-6 tidak ada >> setting pressan bantalan >> masih belum ok >> coba tukar bantalan open here >> setting kembali >> dampingi OP setting parameter mesin >> test >> ok",-,10/22/2018 7:00:00 PM,10/22/2018 9:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1916-0099,menghambat,High,3 Hari,Hendi Hariyadi,done,4/16/2019 3:44:00 PM,4/16/2019 3:58:00 PM,jaw loncat,mohon di cek ,Pengoperasian tidak normal,brake film kurang narik,"setting eliptical jaws beberapa kali >> belum OK, jaws masih loncat posisinya >> cek ruang mekanik >> kencangkan belt untuk motor servo jaws >> belum OK >> setting brake film beberapa kali >> OK, posisi jaws sudah konstan >> test run mesin >> test kebocoran >> OK",-,4/16/2019 3:45:00 PM,4/16/2019 5:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1014,PRB,AC1904-0065,menghambat,High,3 Hari,Pratiknyo,done,1/22/2019 4:58:00 PM,1/22/2019 4:59:00 PM,Core,Pengunci core hilang 1,Part hilang,sirip hilang 1,"sirip tidak ada 1 >> cek stock di store >> tidak ada >> lanjut shift berikut >> lanjut shift sebelumnya >> untuk sementara core dikembalikan karena harus jalan produksi
",-,1/23/2019 6:15:00 AM,1/23/2019 7:30:00 PM,,,,
Fillpack B,Filling Bag FLB1002,PRB,AC1920-0133,menghambat,High,3 Hari,Admin PRB Fillpack,repaired,5/15/2019 7:53:00 PM,5/15/2019 7:53:00 PM,End sealler nya tidak ok / bocor terus,End seal tidak rata/kendor,Misalignment,baut kendor,kencangkan baut >> setting endseal >> test run >> OK,-,5/15/2019 8:00:00 PM,5/15/2019 8:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1015,PRB,AC1843-0125,menghambat,High,3 Hari,Teknisi PEA - Fillpack B,done,10/23/2018 7:30:00 AM,10/23/2018 12:19:00 PM,Maintenance,l1 bocor,Part rusak,suhu tidak mencapai di l1 sehingga bocor ,"cek  produk dengan vakum >> produk bocor >> line 1 bocor apabila di press maka line 2 yang bocor >> coba ganti heater yang dulu bekas pmt >> pasang >> wiring >> tes run >> line 1 belum terlalu panas >> tunggu >> tes run >> cek kebocoran >> ok 
",-,10/23/2018 7:30:00 AM,10/23/2018 9:30:00 AM,,,,
Fillpack B,Timbangan TMB1018,PRB,AC1845-0044,menghambat,High,3 Hari,Hendi Hariyadi,done,11/5/2018 10:44:00 AM,11/5/2018 10:52:00 AM,roller tidak mau jalan,"jalannya tidak stabil, hasil print jelek",Part rusak,"as roll patah , ","cek >> orderan roller sudah ada >> pasang roller >> motor tidak ada >> cari dibengkel >> pasang roll ke motor >> tidak masuk >> spie terlalu tinggi >> bawa kebengkel >> lepas spie >>  hamplas spie dengan gerinda hamplas >> pasang spie >> coba masukan roll ke motor >> ok >> bawa ke produksi >> pasang roll >> pasng motor >> tes jalan >> jaln terbalik >> balikan phasa >> tes jalan >> setting konveyor >> ok >> tinta habis >> lepas tabung tinta >> buka tutup >> keras >> bawa kebnegkel >> ragum >> lepas tutup >> isi ulang tinta >> bawa ke produksi >> pasang >> tes inject >> tes jalan >> ok 
",-,11/5/2018 11:30:00 AM,11/12/2018 4:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1017,PRB,AC1914-0142,menghambat,High,3 Hari,Hendi Hariyadi,done,4/4/2019 5:19:00 PM,4/4/2019 5:31:00 PM,bearing vibrator hancur,mohon di ganti ,Part rusak,-,lepas bearing yang sudah rusak >> ganti bearing >> pasang pada mesin >> OK,-,4/4/2019 4:00:00 PM,4/4/2019 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1015,PRB,AC1901-0047,menghambat,High,3 Hari,Hendi Hariyadi,done,1/4/2019 7:17:00 AM,1/4/2019 7:27:00 AM,open here tidak ok,mohon ganti open here,Part rusak,pergantian openhere>> openhere rusak,check openhere rusak>> gnti openhere>> pasang>> setting>> as gear open here aus>> potongan jelek>> setting open here di parameter>> masih belum ok>> setting pressan dan parameter >> masih belum ok>> setting homepositioning openhere>> test>> setting parameter>> ok,-,1/4/2019 2:30:00 PM,1/4/2019 5:30:00 PM,,,,
Fillpack B,Timbangan TMB1018,PRB,AC1848-0220,menghambat,High,3 Hari,Sugiyono NSI,done,11/30/2018 10:35:00 AM,11/30/2018 10:43:00 AM,sensor chek wenger erorr,Print Chek Winger tidak mau ngeprint.,Part rusak,printer mati,reset printer setting parameter>> ok,-,11/30/2018 10:00:00 AM,11/30/2018 11:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1018,PRB,AC1901-0049,menghambat,High,3 Hari,Hendi Hariyadi,done,1/4/2019 7:49:00 AM,1/4/2019 7:58:00 AM,permintaan ring cup 12 pcs,Mohon di bantu,Part hilang,ring cup tidak ada,permintaan ring untuk cup >> ok,-,1/4/2019 8:15:00 AM,1/4/2019 8:30:00 AM,,,,
Fillpack B,Timbangan TMB1018,PRB,AC1901-0104,menghambat,High,3 Hari,Hendi Hariyadi,done,1/4/2019 11:05:00 AM,1/4/2019 11:15:00 AM,"rejector tidak menendang, setting sensor posisi",mohon diperbaiki,"Suplai utility kurang/hilang (angin, air, steam, listrik)",tekanan angin kurang >> sensor kotor,cek sensor >> kotor >> bersihkan >> OK >> cek sinyal input selenoid >> ok >> cek tekanan angin >> tambah tekanan angin >> OK >> setting sensor >> OK,-,1/4/2019 6:45:00 AM,1/4/2019 9:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1018,PRB,AC1913-0133,menghambat,High,3 Hari,Hendi Hariyadi,done,3/28/2019 6:27:00 AM,3/28/2019 6:39:00 AM,slitter line 1 & 2 TIDAK MEMBELAH,MOHON DI CHECK,Part rusak,slitter sudah tumpul,"setting pressan bantalan slitter >> belum OK, slitter belum motong >> cek pisau sudah tumpul >> lepas as pisau slitter >> ganti pisau slitter 4 pcs >> pasang kembali pada mesin >> setting posisi + pressan bantalan slitter >> OK",-,3/28/2019 6:45:00 AM,3/28/2019 7:30:00 AM,,,,
Fillpack B,Timbangan TMB1025,PRB,AC1910-0134,menghambat,High,3 Hari,Hendi Hariyadi,done,3/11/2019 8:44:00 AM,3/11/2019 8:55:00 AM,e marsh tidak bisa print,MOhon dibantu,Part rusak,-,"bawa printer marsh ke bengkel >> test >> belum OK, setelah On marsh tidak bisa dioperasikan, tetapi ketika dilakukan test print hasil print keluar >> lepas socket cek kabel-kabel tidak terlihat ada yang terputus >> pasang kembali >> belum OK >> lepas body printer marsh bersihkan PCB dengan menggunakan contact cleaner >> test kembali >> ok",-,3/11/2019 1:30:00 PM,3/12/2019 2:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1018,PRB,AC1914-0171,menghambat,High,3 Hari,Hendi Hariyadi,done,4/8/2019 6:32:00 AM,4/8/2019 6:44:00 AM,"Ganti bantalan slitter , sdh tumpul",mohon di cek,Part rusak,bantalan rusak,ganti bantalan sliter 2 pcs >> bersihkan dan greasing ulang,-,4/8/2019 6:45:00 AM,4/8/2019 7:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1018,PRB,AC1915-0163,menghambat,High,3 Hari,Hendi Hariyadi,done,4/15/2019 2:50:00 PM,4/15/2019 3:03:00 PM,Ganti slitter tidak memotong ,ganti sliiter tumpul,Part rusak,bearing penahan as slitter rusak,"test run mesin >> ketika mesin running, slitter macet dan gerakannya tidak smooth seperti tersendat >> lepas penahan as >> bearing penahan as macet >> cek pisau slitter >> pisau slitter sudah tumpul >> lepas dan bawa pisau slitter + penahan as ke bengkel >> ganti slitter 5 pcs >> ganti bearing 6004 untuk as 2 pcs >> bawa lagi ke mesin >> pasang >> setting posisi slitter >> setting pressan bantalan slitter >> OK",-,4/15/2019 4:15:00 PM,4/15/2019 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1848-0233,menghambat,High,3 Hari,Hendi Hariyadi,done,11/30/2018 4:08:00 PM,11/30/2018 4:17:00 PM,T adjusment,Mohon cek T adjustment rusak,Part rusak,baud tyrod adjustmen kendor,cek > settingan adjustmen tidak ok >> baud tyrod silender adjustmen kendor >> kencangkan >. Tes run >> terbalik >> balikan >> kencangkan baud >> tes jalan >> dampingi op>>ok,,11/30/2018 4:30:00 PM,11/30/2018 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1018,PRB,AC1919-0140,menghambat,High,3 Hari,Hendi Hariyadi,repaired,5/8/2019 5:29:00 PM,5/8/2019 5:42:00 PM,mesin tiba 2 mati ,mohon di check ,Pengoperasian tidak normal,motor utama panas,"coba restart mesin >> mesin sudah bisa kembali nyala >> test run mesin >> mesin bisa running, tetapi kondisi motor utama panas >> stop mesin >> cek ruang mekanik >> kencangkan pengunci gear dan tension yang kendor >> OK< test run mesin + pantau >> OK",-,5/8/2019 7:00:00 PM,5/8/2019 8:30:00 PM,,,,
Fillpack B,Vacuum Tester VTS1005,PRB,AC1903-0235,menghambat,High,3 Hari,Purwanti,done,1/21/2019 9:18:00 AM,1/21/2019 9:18:00 AM,tidak memvacuum,Vacum tester tekanan kurang,Part rusak,-,"las bagian bak vacuum tester yang menganga >> OK, sudah di las dan dibersihkan, coba rakit kembali vacuum >> test, tapi tekanan tidak ada >> lepas cover, cek motor, motor berputar tapi tidak mem vacuum >> balikan fasa motor >> masih belum OK >> lanjut shift berikut",-,1/22/2019 6:30:00 AM,1/22/2019 9:45:00 AM,,,,
